,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,hr_bpm,labelwalking,labelstanding,labelcycling,labelsitting,labeljogging,mag_x,mag_y,mag_z
2023-06-10 09:18:36.078849500,0.887153,0.589751,-0.19215927,0.06789609,-0.13541797,-0.38507843,86.8,1,0,0,0,0,-97.89455,-18.473211,-227.95694
2023-06-10 09:18:37.078849500,0.7919387,0.7092803,-0.095754296,0.100595854,0.054853722,-0.33496687,89.2,1,0,0,0,0,-97.03279,-14.064558,-227.31606
2023-06-10 09:18:38.078849500,0.7754928,0.83842623,-0.09264042,0.42599118,0.40020663,0.31903717,91.6,1,0,0,0,0,-92.51227,-17.59282,-226.8117
2023-06-10 09:18:39.078849500,0.749576,0.6684175,-0.027229004,-0.66622823,-0.35941315,0.6248095,94.0,1,0,0,0,0,-89.43451,-28.05948,-231.72102
2023-06-10 09:18:40.078849500,0.97444844,0.6897546,-0.04899258,-0.45610836,-0.4728938,-0.9163982,96.25,1,0,0,0,0,-101.910965,-9.021771,-242.7235
2023-06-10 09:18:41.078849500,0.86317164,0.68818986,-0.10487474,-0.61601394,-0.3494945,-0.13870126,98.5,1,0,0,0,0,-90.97666,-15.357127,-241.43724
2023-06-10 09:18:42.078849500,0.930974,0.5424755,-0.16122498,0.85984373,0.17240982,1.151469,100.75,1,0,0,0,0,-93.51388,-15.333454,-236.66077
2023-06-10 09:18:43.078849500,0.23694016,-0.37922806,-0.7405858,-0.2121772,-0.8793422,0.6036906,103.0,1,0,0,0,0,-132.81602,-44.226395,-253.08615
2023-06-10 09:18:44.078849500,0.022777056,-0.5112013,-0.849138,0.15811051,0.064831495,0.014736661,105.25,1,1,0,0,0,-139.37326,-44.351597,-252.33824
2023-06-10 09:18:45.078849500,0.026273785,-0.57683975,-0.8155191,0.058646515,-0.030278651,-0.047541685,107.5,0,1,0,0,0,-138.96567,-47.484203,-251.76811
2023-06-10 09:18:46.078849500,0.14319107,-0.5259637,-0.8359473,-0.32742268,-0.0010611591,-0.22127144,109.75,0,1,0,0,0,-135.65228,-46.78287,-252.56377
2023-06-10 09:18:47.078849500,0.18012337,-0.3022185,-0.93232185,0.007378011,0.035890073,0.027506184,112.0,0,1,0,0,0,-135.62439,-41.106968,-253.51776
2023-06-10 09:18:48.078849500,0.1918466,-0.3109362,-0.9360894,0.0045508957,0.006678366,0.00036754296,111.25,0,1,0,0,0,-135.42159,-40.575554,-253.81227
2023-06-10 09:18:49.078849500,0.16485444,-0.30771485,-0.9376332,0.004920571,-0.014489852,-0.038084507,110.5,0,1,0,0,0,-135.88608,-40.730392,-253.31332
2023-06-10 09:18:50.078849500,0.17717905,-0.2882026,-0.9445691,-0.024537247,-0.000330396,0.05825004,109.75,0,1,0,0,0,-135.70181,-40.21211,-253.33272
2023-06-10 09:18:51.078849500,0.15228657,-0.28714743,-0.9485002,0.008111913,0.00414651,-0.03024545,109.0,0,1,0,0,0,-136.20468,-39.677746,-253.21686
2023-06-10 09:18:52.078849500,0.17282943,-0.2868286,-0.9453136,0.005601506,0.010749695,0.003631124,108.5,0,1,0,0,0,-135.6042,-39.903214,-253.44211
2023-06-10 09:18:53.078849500,0.1712611,-0.2881647,-0.9453726,0.009078189,-0.0014784925,-0.0146141285,108.0,0,1,0,0,0,-135.82318,-39.88184,-253.27896
2023-06-10 09:18:54.078849500,0.17929709,-0.2792064,-0.948689,0.007909644,0.01714916,-0.027887525,106.75,0,1,0,0,0,-135.28067,-39.98196,-253.4978
2023-06-10 09:18:55.078849500,0.18198664,-0.2862871,-0.93888545,-0.0008326842,-9.078975e-05,0.012689188,105.5,0,1,0,0,0,-135.47952,-40.156002,-253.30913
2023-06-10 09:18:56.078849500,0.13848618,-0.29436645,-0.95133895,0.012166045,-0.036554806,0.039727345,104.25,0,1,0,0,0,-136.82167,-39.729866,-253.05324
2023-06-10 09:18:57.078849500,0.13002738,-0.29486576,-0.954813,0.013737071,-0.010362752,0.062088158,103.0,0,1,0,0,0,-137.02596,-39.190285,-252.90208
2023-06-10 09:18:58.078849500,0.0861821,-0.2634669,-0.95575535,-0.082760006,-0.053269323,0.06610046,101.75,0,1,0,0,0,-137.84172,-36.543427,-253.0019
2023-06-10 09:18:59.078849500,0.01596756,-0.24025345,-0.97397506,0.10086869,0.09542584,0.042632222,100.5,0,1,0,0,0,-140.83691,-36.61248,-251.73813
2023-06-10 09:19:00.078849500,0.017017866,-0.31470466,-0.9497386,-0.04923379,-0.1477246,-0.14710294,99.25,0,1,0,0,0,-138.66304,-37.494778,-252.91927
2023-06-10 09:19:01.078849500,0.046954684,-0.23563594,-0.9813513,-0.014834194,0.11907088,0.12279049,98.0,0,1,0,0,0,-139.46481,-36.10594,-252.48457
2023-06-10 09:19:02.078849500,0.052285157,-0.3113797,-0.93764997,0.073952205,0.014954461,-0.022052694,98.33333333333333,0,1,0,0,0,-138.93346,-38.538586,-252.83066
2023-06-10 09:19:03.078849500,0.0711485,-0.33765867,-0.94372576,0.025050493,-0.06711075,-0.06154786,98.66666666666667,0,1,0,0,0,-138.74907,-40.408012,-252.72476
2023-06-10 09:19:04.078849500,0.054050792,-0.36864403,-0.93251485,0.035526376,-0.020293197,-0.014862445,99.0,0,1,0,0,0,-139.29349,-41.548313,-252.12843
2023-06-10 09:19:05.078849500,0.09214371,-0.33168212,-0.9436647,-0.11249438,0.091025844,0.024165945,99.33333333333333,0,1,0,0,0,-137.60829,-40.111187,-253.07826
2023-06-10 09:19:06.078849500,0.18262027,-0.29732707,-0.9312066,0.047530368,0.17995659,0.14350744,99.66666666666667,0,1,0,0,0,-135.31467,-38.784042,-254.0407
2023-06-10 09:19:07.078849500,0.1540515,-0.31720403,-0.92995167,-0.14388865,0.13893932,0.6701364,100.0,0,1,0,0,0,-129.50833,-36.218174,-256.4573
2023-06-10 09:19:08.078849500,0.23702408,-0.2351529,-0.96390915,-0.13338764,0.20728156,0.33770433,99.6,0,1,0,0,0,-122.172966,-29.091969,-257.49017
2023-06-10 09:19:09.078849500,0.18516834,-0.3471735,-0.90339154,0.0919279,-0.18270238,-0.14657865,99.2,0,1,0,0,0,-121.68185,-36.034027,-258.9351
2023-06-10 09:19:10.078849500,0.12682272,-0.281795,-0.9658163,-0.20938745,0.30188537,0.58772695,98.8,0,1,0,0,0,-121.582115,-33.46399,-259.90692
2023-06-10 09:19:11.078849500,0.3033614,-0.24402781,-0.9132364,0.060164828,0.01727401,-0.04239525,98.4,0,1,0,0,0,-110.622406,-35.432972,-256.3279
2023-06-10 09:19:12.078849500,0.19857208,-0.29556856,-0.93429154,0.20736286,-0.37954363,-0.5220096,98.0,0,1,0,0,0,-119.38407,-37.606743,-257.57312
2023-06-10 09:19:13.078849500,0.13042535,-0.28706467,-0.9527195,-0.12649547,0.11585837,0.20029034,98.0,0,1,0,0,0,-122.00616,-36.726593,-257.59775
2023-06-10 09:19:14.078849500,0.13347772,-0.2397441,-0.9693383,0.072754234,-0.06652626,-0.1229616,98.66666666666667,0,1,0,0,0,-123.59183,-34.926052,-257.61563
2023-06-10 09:19:15.078849500,0.078080595,-0.26237914,-0.9638527,-0.017539052,-0.046245743,0.07881845,99.33333333333333,0,1,0,0,0,-125.5968,-35.31045,-257.77667
2023-06-10 09:19:16.078849500,0.10384839,-0.25613263,-0.968504,0.039559472,0.07778967,0.05969053,100.0,0,1,0,0,0,-123.08044,-35.008945,-257.42953
2023-06-10 09:19:17.078849500,0.082272,-0.26959738,-0.9594497,0.003581182,-0.04951208,-0.11591281,100.66666666666667,0,1,0,0,0,-124.29559,-35.61657,-257.5649
2023-06-10 09:19:18.078849500,0.076949924,-0.27113724,-0.95879865,-0.010021637,0.026052108,0.035855427,101.33333333333333,0,1,0,0,0,-124.745834,-35.556572,-257.5097
2023-06-10 09:19:19.078849500,0.07740661,-0.25739574,-0.96944296,-0.005434097,0.013287056,0.014910794,102.0,0,1,0,0,0,-124.43194,-34.83419,-257.59393
2023-06-10 09:19:20.078849500,0.07954515,-0.262533,-0.9622829,0.03002786,0.0136988275,0.08579731,100.5,0,1,0,0,0,-124.27383,-35.189137,-257.6158
2023-06-10 09:19:21.078849500,0.090824276,-0.26831573,-0.96133745,-0.0030042324,0.018650599,-0.12655677,99.0,0,1,0,0,0,-123.77411,-35.513565,-257.1574
2023-06-10 09:19:22.078849500,0.13084304,-0.24833864,-0.96297956,-0.01613264,0.016193721,-0.04954525,97.5,0,1,0,0,0,-124.650986,-34.88608,-255.43288
2023-06-10 09:19:23.078849500,0.13652532,-0.24148251,-0.9644379,0.028717237,-0.015039923,-0.01316025,96.0,0,1,0,0,0,-125.06771,-34.76008,-255.60843
2023-06-10 09:19:24.078849500,0.10960943,-0.24860775,-0.96148866,0.008313444,-0.037634917,-0.059968628,94.5,0,1,0,0,0,-125.615204,-34.87429,-255.7728
2023-06-10 09:19:25.078849500,0.09608002,-0.2441655,-0.9703342,0.0027960981,-0.04429341,-0.116153575,93.0,0,1,0,0,0,-127.68275,-36.037334,-256.4088
2023-06-10 09:19:26.078849500,0.096313015,-0.22663741,-0.9764096,0.0015078142,0.03030119,-0.025789078,91.5,0,1,0,0,0,-127.675095,-35.661392,-256.72775
2023-06-10 09:19:27.078849500,0.117753774,-0.23945586,-0.96556616,0.0055388478,0.007295033,0.027637035,90.0,0,1,0,0,0,-126.133896,-34.874676,-256.81265
2023-06-10 09:19:28.078849500,0.12131867,-0.23957673,-0.96396345,0.020515911,0.051968522,0.06324334,89.0,0,1,0,0,0,-125.80819,-34.220886,-257.40027
2023-06-10 09:19:29.078849500,0.13271093,-0.2500749,-0.96040374,-0.019657433,0.015806599,0.043888353,88.0,0,1,0,0,0,-123.83732,-34.553032,-257.65137
2023-06-10 09:19:30.078849500,0.13838026,-0.24590664,-0.9639663,0.004296273,-0.008826165,0.008696837,86.25,0,1,0,0,0,-123.623795,-34.312347,-257.4415
2023-06-10 09:19:31.078849500,0.12965164,-0.24010453,-0.9656215,0.010249016,0.002089154,-0.012436134,84.5,0,1,0,0,0,-123.938286,-34.22484,-257.50815
2023-06-10 09:19:32.078849500,0.13987671,-0.24876574,-0.9611425,0.014535821,0.0028561999,-0.019129518,82.75,0,1,0,0,0,-123.8328,-34.933197,-257.53784
2023-06-10 09:19:33.078849500,0.12486883,-0.25440192,-0.9608427,0.0070267883,-0.03334568,-0.035871323,81.0,0,1,0,0,0,-124.56481,-35.27737,-257.69452
2023-06-10 09:19:34.078849500,0.09882873,-0.24159393,-0.96919465,-0.00604382,-0.015847255,-0.036300663,79.25,0,1,0,0,0,-126.50388,-34.96941,-257.4007
2023-06-10 09:19:35.078849500,0.09670034,-0.23148555,-0.9726889,0.013782905,-0.004742786,-0.048339404,77.5,0,1,0,0,0,-126.462654,-34.772194,-257.55496
2023-06-10 09:19:36.078849500,0.09477527,-0.24478596,-0.9632686,-0.008569718,-0.028188704,-0.06708343,75.75,0,1,0,0,0,-126.98231,-35.321255,-257.68515
2023-06-10 09:19:37.078849500,0.05380722,-0.25088486,-0.97353625,0.07551525,-0.12642765,-0.29994303,74.0,0,1,0,0,0,-131.31111,-37.03268,-257.0951
2023-06-10 09:19:38.078849500,0.0524648,-0.25883436,-0.96842355,-0.058716852,0.0742326,0.060615275,97.0,0,1,0,0,0,-131.97589,-37.712517,-256.9731
2023-06-10 09:19:39.078849500,0.20188257,-0.25343862,-0.9474262,0.0042048614,0.5988368,1.3847505,120.0,0,1,0,0,0,-123.31819,-39.57311,-256.61398
2023-06-10 09:19:40.078849500,0.03031536,-0.27086353,-0.96950614,-0.0412658,0.4671501,1.3729107,98.0,0,1,0,0,0,-118.24797,-47.16655,-255.77852
2023-06-10 09:19:41.078849500,0.045467682,-0.24189347,-0.9740082,-0.20454827,0.512343,1.5841413,76.0,0,1,0,0,0,-124.677536,-55.42616,-253.81845
2023-06-10 09:19:42.078849500,0.015254782,-0.25790712,-0.9395573,0.01623861,0.025144242,0.02356998,75.66666666666667,0,1,0,0,0,-131.76476,-56.279106,-251.80367
2023-06-10 09:19:43.078849500,-0.08770829,-0.29583955,-0.97641176,-0.0826876,-0.34856224,-0.5479809,75.33333333333333,0,1,0,0,0,-135.77892,-55.467575,-252.24467
2023-06-10 09:19:44.078849500,-0.16588502,-0.26617935,-0.95214295,-0.0006687675,0.019063607,0.00034983314,75.0,0,1,0,0,0,-135.0441,-56.484356,-252.5637
2023-06-10 09:19:45.078849500,-0.1054333,-0.29026347,-0.9492511,0.17339969,0.3213928,0.08025207,74.66666666666667,0,1,0,0,0,-132.32285,-57.50274,-252.4107
2023-06-10 09:19:46.078849500,0.0726568,-0.42568138,-0.9036873,0.090251975,-0.16356513,-0.2613688,74.33333333333333,1,1,0,0,0,-125.64159,-61.88964,-249.89568
2023-06-10 09:19:47.078849500,0.079282224,-0.48398668,-0.8726628,-0.029803941,0.018712986,-0.04729165,74.0,1,0,0,0,0,-122.9684,-63.96936,-248.0425
2023-06-10 09:19:48.078849500,0.17150016,-0.465982,-0.85724276,0.075638264,0.24887632,-0.10220037,74.6,1,0,0,0,0,-118.97274,-64.36316,-246.93312
2023-06-10 09:19:49.078849500,0.20915453,-0.40036365,-0.9461465,-0.09207677,-0.22488087,-0.65435547,75.2,1,0,0,0,0,-112.54601,-61.970257,-249.3078
2023-06-10 09:19:50.078849500,0.14499924,-0.17242584,-0.90391004,0.03428401,-0.033591002,-0.26973832,75.8,1,0,0,0,0,-100.94124,-56.48925,-245.64987
2023-06-10 09:19:51.078849500,0.24218643,-0.022455543,-1.0564821,0.41303918,-0.3063621,-1.1025777,76.4,1,0,0,0,0,-99.46842,-40.578243,-254.16025
2023-06-10 09:19:52.078849500,0.02623479,-0.15620391,-0.9266661,0.2913714,-0.20263077,-0.16883738,77.0,1,0,0,0,0,-116.96757,-42.852375,-261.57626
2023-06-10 09:19:53.078849500,0.26513153,-0.2528308,-0.94636565,-0.04115246,0.37852243,-0.08759427,77.5,1,0,0,0,0,-111.41486,-42.563797,-253.6869
2023-06-10 09:19:54.078849500,0.23749858,-0.2374676,-0.8978951,-0.13358891,-0.37899902,0.050166193,78.0,1,0,0,0,0,-108.85156,-40.82343,-251.9386
2023-06-10 09:19:55.078849500,0.17769276,-0.05906076,-1.1138295,-0.1053515,0.21372533,0.5820871,78.25,1,0,0,0,0,-113.79194,-35.942577,-247.8726
2023-06-10 09:19:56.078849500,0.33700702,-0.011168817,-0.90078104,-0.5511351,0.19808917,1.7578965,78.5,1,0,0,0,0,-114.82326,-48.187756,-246.28111
2023-06-10 09:19:57.078849500,0.22937882,-0.15322769,-0.949436,-0.18896808,0.24468343,0.5690797,78.75,1,0,0,0,0,-134.53523,-55.023483,-253.00351
2023-06-10 09:19:58.078849500,0.2731681,-0.08177262,-0.9816227,-0.022663228,-0.08004942,-0.25752574,79.0,1,0,0,0,0,-139.81834,-45.322716,-257.41196
2023-06-10 09:19:59.078849500,0.21998842,-0.03487589,-0.9305417,-0.061090887,-0.011079226,-0.021983288,78.8,1,0,0,0,0,-137.03629,-44.64169,-261.14557
2023-06-10 09:20:00.078849500,0.04743057,-0.060385894,-1.0920241,0.2686996,-0.12953849,-0.72445434,78.6,1,0,0,0,0,-132.72115,-50.58538,-259.07858
2023-06-10 09:20:01.078849500,0.15966257,0.12344376,-0.98282444,0.71242225,0.3328065,-2.0580955,78.4,1,0,0,0,0,-106.22213,-45.381752,-254.2004
2023-06-10 09:20:02.078849500,0.18961264,0.10031467,-1.0533056,0.11932169,-0.1435342,0.08745881,78.2,1,0,0,0,0,-101.32551,-36.83264,-252.57999
2023-06-10 09:20:03.078849500,0.13647461,0.022256011,-1.0259682,-0.1472725,-0.23527548,-0.21716537,78.0,1,0,0,0,0,-104.13994,-37.75013,-247.72954
2023-06-10 09:20:04.078849500,0.099567145,0.037542015,-1.0035516,-0.29860747,-0.063992254,0.121488,77.88888888888889,1,0,0,0,0,-105.634224,-30.495834,-249.68666
2023-06-10 09:20:05.078849500,0.11102295,-0.023234358,-0.94450164,-0.027407352,0.096098065,0.050143685,77.77777777777777,1,0,0,0,0,-103.61752,-29.81183,-252.50832
2023-06-10 09:20:06.078849500,0.21226974,-0.031270448,-0.96051806,-0.001631147,0.10736669,-0.20067143,77.66666666666667,1,0,0,0,0,-104.19008,-23.551586,-254.40887
2023-06-10 09:20:07.078849500,0.27147403,-0.06907253,-1.0439063,0.1976014,0.10790097,-0.28992754,77.55555555555556,1,0,0,0,0,-101.095406,-23.476362,-254.17357
2023-06-10 09:20:08.078849500,0.25174105,-0.22587894,-0.9087492,0.39306358,-0.06290203,-0.5351123,77.44444444444444,1,0,0,0,0,-103.8673,-27.159935,-257.08246
2023-06-10 09:20:09.078849500,0.3406308,-0.21895294,-0.89487916,0.28445873,-0.13767649,-0.24538462,77.33333333333333,1,0,0,0,0,-110.35614,-25.08153,-259.80618
2023-06-10 09:20:10.078849500,0.2182181,-0.19564773,-1.0137167,0.05970686,-0.109290116,-0.14066945,77.22222222222223,1,0,0,0,0,-113.20795,-24.164793,-262.29758
2023-06-10 09:20:11.078849500,0.24864396,-0.17863542,-1.0268143,-0.21423876,-0.019178214,-0.04099189,77.11111111111111,1,0,0,0,0,-116.560356,-23.606682,-263.76248
2023-06-10 09:20:12.078849500,0.23423614,-0.16455972,-0.92607564,-0.24467437,-0.051750764,0.10124985,77.0,1,0,0,0,0,-117.74534,-24.030727,-264.1167
2023-06-10 09:20:13.078849500,0.22530517,-0.09719604,-0.92808855,-0.040715832,-0.019637628,-0.04914085,77.0,1,0,0,0,0,-120.73814,-23.84574,-264.7823
2023-06-10 09:20:14.078849500,0.23824704,-0.1080071,-0.985662,0.07855468,0.002118354,-0.090436175,77.0,1,0,0,0,0,-123.73474,-25.172647,-265.54416
2023-06-10 09:20:15.078849500,0.15777865,-0.13928823,-1.0362219,0.15929405,0.03109745,0.09946241,77.0,1,0,0,0,0,-124.317955,-23.982203,-265.47192
2023-06-10 09:20:16.078849500,0.11645813,-0.29303512,-0.8984364,0.0017603216,0.05427493,0.05990519,77.0,1,0,0,0,0,-122.72908,-30.31779,-266.73117
2023-06-10 09:20:17.078849500,0.12122938,-0.20289765,-0.9649772,0.13966759,-0.00923178,-0.030521046,77.0,1,0,0,0,0,-117.6473,-26.562048,-265.38254
2023-06-10 09:20:18.078849500,0.11364253,-0.22803521,-1.0017012,-0.14035638,-0.27475777,-0.5198485,77.0,1,0,0,0,0,-120.25168,-27.29953,-265.83545
2023-06-10 09:20:19.078849500,0.14495072,0.16030747,-0.97160614,-0.42359516,0.17688592,-0.3440546,77.0,1,0,0,0,0,-131.5671,-14.123333,-262.01425
2023-06-10 09:20:20.078849500,0.08472697,0.33585688,-0.9541695,-0.035162803,0.05041255,-0.20782416,77.14285714285714,1,0,0,0,0,-139.06186,-10.98516,-257.413
2023-06-10 09:20:21.078849500,0.17504667,0.37269038,-0.91433144,-0.014476172,0.21205153,-0.19274655,77.28571428571429,1,0,0,0,0,-136.60349,-14.37826,-260.01028
2023-06-10 09:20:22.078849500,0.2789311,0.3684981,-0.9397374,0.111907005,-0.059971604,0.27199146,77.42857142857143,1,0,0,0,0,-137.26471,-12.553578,-255.45015
2023-06-10 09:20:23.078849500,0.17778185,-0.043007128,-0.9213773,0.31867176,-0.060133323,0.39547062,77.57142857142857,1,0,0,0,0,-133.86244,-21.886042,-264.7215
2023-06-10 09:20:24.078849500,0.2034607,-0.2663061,-0.99576825,0.23310436,0.08063746,-0.11402016,77.71428571428571,1,0,0,0,0,-132.93501,-27.522535,-267.4976
2023-06-10 09:20:25.078849500,0.429874,-0.466742,-0.72013885,0.101699576,0.5088819,0.48002842,77.85714285714286,1,0,0,0,0,-111.76883,-40.441994,-267.32135
2023-06-10 09:20:26.078849500,0.2520479,-0.6530249,-0.7187321,0.26733008,-0.3678744,-0.38671356,78.0,1,0,0,0,0,-114.32022,-49.58654,-268.24832
2023-06-10 09:20:27.078849500,0.4246276,-0.67346853,-0.5313787,0.7083864,-0.120176576,-0.64907414,78.0,1,0,0,0,0,-113.095436,-67.71628,-254.83954
2023-06-10 09:20:28.078849500,0.8417272,-0.4500993,-0.3280666,0.05658393,-0.13088615,-0.14499722,78.0,1,0,0,0,0,-102.69512,-74.28399,-240.72975
2023-06-10 09:20:29.078849500,0.2476033,-0.45673448,-0.7541286,-0.72086346,-0.39630458,1.1700456,78.88888888888889,1,0,0,0,0,-126.484344,-51.680786,-263.3215
2023-06-10 09:20:30.078849500,0.01780978,-0.4119907,-0.9162237,-0.08166915,-0.16706732,-0.3395149,79.77777777777777,1,0,1,0,0,-139.51883,-41.060654,-268.053
2023-06-10 09:20:31.078849500,0.0938377,-0.4667474,-0.87887,0.1828284,-0.032027226,-0.18000273,80.66666666666667,0,0,1,0,0,-139.97176,-48.151173,-266.98074
2023-06-10 09:20:32.078849500,0.098703004,-0.48772597,-0.86757886,-0.061937973,0.0069726217,-0.0006959398,81.55555555555556,0,0,1,0,0,-139.82497,-49.708942,-266.13037
2023-06-10 09:20:33.078849500,0.16728657,-0.5256056,-0.8262064,0.19209708,0.16600235,0.050827663,82.44444444444444,0,0,1,0,0,-136.11487,-52.400997,-266.11243
2023-06-10 09:20:34.078849500,0.7988759,0.055620443,-0.36432007,0.6595179,1.6347347,-1.3264942,83.33333333333333,0,0,1,0,0,-108.49158,-31.946383,-255.0221
2023-06-10 09:20:35.078849500,0.13392517,0.7078926,0.115517884,0.11483894,1.0217123,-0.999698,84.22222222222223,0,0,1,0,0,-107.908424,-2.3583121,-228.3979
2023-06-10 09:20:36.078849500,-0.26282662,0.95168525,0.071235426,0.37141424,-0.008554221,-0.019436847,85.11111111111111,0,0,1,0,0,-123.70075,10.999965,-229.67015
2023-06-10 09:20:37.078849500,-0.33725345,0.7321623,0.3922577,-1.5647447,-0.24048626,0.15117261,86.0,0,0,1,0,0,-126.45986,-1.3342401,-203.23409
2023-06-10 09:20:38.078849500,-0.0954039,0.24658798,0.9353351,0.34743702,-0.02954186,0.53325886,85.0,0,0,1,0,0,-113.82302,-19.238533,-175.7164
2023-06-10 09:20:39.078849500,-0.19363017,0.7548589,0.6336243,0.5453307,-0.28161952,-0.26933625,84.88888888888889,0,0,1,0,0,-112.161606,-0.323392,-192.96254
2023-06-10 09:20:40.078849500,-0.19418551,0.73835,0.67718446,-0.39393526,-0.90788174,-0.65334934,84.77777777777777,0,0,1,0,0,-122.03326,7.712369,-203.09283
2023-06-10 09:20:41.078849500,-0.08633176,0.24212569,0.90051144,0.053623192,-0.17760627,-0.20600429,84.66666666666667,0,0,1,0,0,-130.83083,-2.5589132,-184.43484
2023-06-10 09:20:42.078849500,-0.17530853,0.8323328,0.623342,0.49661148,-0.9280352,-0.5068652,84.55555555555556,0,0,1,0,0,-138.56412,8.488481,-209.16264
2023-06-10 09:20:43.078849500,-0.02947212,0.45469928,0.82895404,-0.70004237,-0.28219616,-0.349765,84.44444444444444,0,0,1,0,0,-146.27855,-15.396833,-182.64232
2023-06-10 09:20:44.078849500,-0.09766519,0.77430445,0.64295065,0.4867861,0.021591475,-0.05431031,84.33333333333333,0,0,1,0,0,-151.96295,-8.396845,-189.87996
2023-06-10 09:20:45.078849500,0.0061213686,0.4858702,0.80929124,0.033049595,-0.09995638,0.02087017,84.22222222222223,0,0,1,0,0,-145.32043,-18.871956,-178.66142
2023-06-10 09:20:46.078849500,-0.103809394,0.8973507,0.5524773,-0.017843135,-0.1716781,0.10989928,84.11111111111111,0,0,1,0,0,-145.018,-2.5221858,-189.29773
2023-06-10 09:20:47.078849500,0.01931439,0.4634051,0.8275826,-0.3078029,-0.5134866,-0.86996496,84.0,0,0,1,0,0,-130.62436,-19.818415,-173.74542
2023-06-10 09:20:48.078849500,-0.028023072,0.8517891,0.60342485,0.10520463,-0.07577744,-0.20611756,83.75,0,0,1,0,0,-128.7701,-7.7897844,-178.8774
2023-06-10 09:20:49.078849500,0.04486947,0.50684905,0.7680917,0.19823271,-0.10272364,-0.17796446,83.5,0,0,1,0,0,-122.999504,-25.282177,-172.24248
2023-06-10 09:20:50.078849500,-0.0158807,0.7391028,0.6618084,-0.79080266,-0.058799535,0.16366911,83.25,0,0,1,0,0,-123.6211,-16.726023,-176.8383
2023-06-10 09:20:51.078849500,-0.019797973,0.754552,0.6617589,0.31719875,0.006269353,-0.15678486,83.0,0,0,1,0,0,-124.21769,-14.791397,-177.08257
2023-06-10 09:20:52.078849500,-0.06495235,0.62703836,0.6938472,0.38362882,-0.09467574,-0.11971011,84.6,0,0,1,0,0,-123.89896,-21.546139,-175.5793
2023-06-10 09:20:53.078849500,-0.015777742,0.6289508,0.73036736,0.115881465,0.18168056,-0.080991276,86.2,0,0,1,0,0,-121.86259,-23.04422,-174.62047
2023-06-10 09:20:54.078849500,-0.041660003,0.6162004,0.67515165,-0.07252783,-0.14562595,-0.08070641,87.8,0,0,1,0,0,-120.52855,-21.732513,-174.9193
2023-06-10 09:20:55.078849500,-0.03664714,0.64633197,0.68431616,-0.1324394,-0.12689282,0.085482694,89.4,0,0,1,0,0,-121.5802,-20.96545,-175.82361
2023-06-10 09:20:56.078849500,-0.040004075,0.6810409,0.6615468,-0.081660084,-0.046664774,0.07684173,91.0,0,0,1,0,0,-122.096886,-20.110722,-176.40161
2023-06-10 09:20:57.078849500,-0.046227966,0.6970518,0.67348427,-0.036046933,-0.046297096,0.0029933436,92.8,0,0,1,0,0,-121.329056,-19.792908,-176.41295
2023-06-10 09:20:58.078849500,-0.036885835,0.70189166,0.67544234,0.04849477,-0.011702075,-0.010657875,94.6,0,0,1,0,0,-121.10572,-20.157965,-175.90271
2023-06-10 09:20:59.078849500,-0.047351103,0.71299726,0.670662,0.12325788,-0.03863585,-0.016879654,96.4,0,0,1,0,0,-121.50107,-20.114775,-175.58028
2023-06-10 09:21:00.078849500,-0.030098809,0.72974247,0.67606825,0.038047995,0.040597774,-0.0738154,98.2,0,0,1,0,0,-120.1154,-19.464952,-176.20482
2023-06-10 09:21:01.078849500,-0.030383147,0.73832595,0.67994475,0.14956288,0.024633873,-0.02066105,100.0,0,0,1,0,0,-119.936775,-19.35469,-176.18333
2023-06-10 09:21:02.078849500,-0.049380217,0.7324009,0.6980127,-0.0015039599,-0.18856727,-0.14547917,101.16666666666667,0,0,1,0,0,-115.711365,-16.117334,-178.83727
2023-06-10 09:21:03.078849500,-0.031388253,0.7189926,0.67968595,-0.21668595,-0.07775777,-0.09272352,102.33333333333333,0,0,1,0,0,-116.684494,-17.30333,-177.89302
2023-06-10 09:21:04.078849500,-0.0043740845,0.7719931,0.67309386,-0.22572632,0.023997165,0.29306284,103.5,0,0,1,0,0,-121.456566,-21.374098,-174.58961
2023-06-10 09:21:05.078849500,0.005911471,0.73286855,0.6748654,-0.37196237,0.025613338,0.14465864,104.66666666666667,0,0,1,0,0,-122.74867,-23.706036,-174.11627
2023-06-10 09:21:06.078849500,0.00492751,0.653255,0.63047034,-0.031056272,-0.051266234,0.26930627,105.83333333333333,0,0,1,0,0,-124.28222,-25.748442,-173.54526
2023-06-10 09:21:07.078849500,-0.019346008,0.6563606,0.6489426,0.38456053,-0.23569672,-0.25488308,107.0,0,0,1,0,0,-119.02744,-19.383875,-176.22363
2023-06-10 09:21:08.078849500,-0.011645076,0.7794348,0.6574188,0.30058357,0.06287495,-0.29218772,107.0,0,0,1,0,0,-116.41804,-17.84574,-177.71495
2023-06-10 09:21:09.078849500,-0.013499251,0.76975274,0.6944165,0.022991119,-0.024549926,-0.01469865,107.0,0,0,1,0,0,-117.89022,-18.00653,-178.14859
2023-06-10 09:21:10.078849500,0.0067198183,0.7803029,0.6458707,-0.2581516,-0.10132894,0.0938022,107.0,0,0,1,0,0,-117.92077,-18.862772,-176.60634
