time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1686246446000015000,29.64401513671875,42.55586731992662,1.3740672766826314,180,52.35731352053936,-0.034132832661271095,202.21502147490233,9.154440642276109,1.1284436932003423,4.89932036869638,0
1686246447000015400,30.644015380859376,42.55586731992662,1.3747644286312812,180,52.35731352053936,-0.034132832661271095,202.21502147490233,9.316180290349275,1.1487272997818037,4.89932036869638,0
1686246448000015000,31.64401513671875,42.55586731992662,1.3676294798839717,180,52.35731352053936,-0.034132832661271095,202.21502147490233,9.395672451068432,1.1413561568606392,4.89932036869638,0
1686246449000015600,32.644015625,42.55586731992662,1.1622479966667811,180,52.35731352053936,-0.034132832661271095,202.21502147490233,9.495010366579578,1.1015913664462162,4.89932036869638,0
1686246450000015400,33.64401538085937,42.55586731992662,1.0277161166438151,180,52.35731352053936,-0.034132832661271095,202.21502147490233,8.61732024816917,1.095114475312054,4.89932036869638,0
1686246451000015000,34.64401513671875,42.55586731992662,1.0267076397537316,180,52.35731352053936,-0.034132832661271095,202.21502147490233,8.769986052016144,1.1141997316446026,4.89932036869638,0
1686246452000014800,35.64401489257813,42.55586731992662,1.7275536879725994,180,52.35731352053936,-0.034132832661271095,202.21502147490233,9.059019014595702,1.1731795340682698,4.89932036869638,0
1686246453000015400,36.64401538085937,42.55586731992662,1.154798703734648,180,52.35731352053936,-0.034132832661271095,202.21502147490233,8.968228831956152,1.1008524712650583,4.89932036869638,0
1686246454000014800,37.64401489257813,42.55586731992662,1.741819946161594,180,52.35731352053936,-0.034132832661271095,202.21502147490233,9.23879224630474,1.168192419494176,4.89932036869638,0
1686246455000013800,38.64401391601562,42.55586731992662,1.7211179640186225,180,52.35731352053936,-0.034132832661271095,202.21502147490233,9.340545780540362,1.1597516074463687,4.89932036869638,0
1686246456000014300,39.644014404296875,42.55586731992662,1.6867587548613139,180,52.35731352053936,-0.034132832661271095,202.21502147490233,9.440139799647834,1.1518937421273243,4.89932036869638,0
1686246457000014300,40.644014404296875,42.55586731992662,1.7189480695528225,180,52.35731352053936,-0.034132832661271095,202.21502147490233,9.606714163296484,1.1780571840748841,4.89932036869638,0
1686246458000015600,41.644015625,42.55586731992662,1.7154230613601493,180,52.35731352053936,-0.034132832661271095,202.21502147490233,9.671834155006575,1.1729017498647079,4.89932036869638,0
1686246459000013300,42.64401342773437,42.55586731992662,1.675381451584893,180,52.35731352053936,-0.034132832661271095,202.21502147490233,9.745383933901577,1.1414189061802735,4.89932036869638,0
1686246460000012800,43.6440126953125,42.55586731992662,1.6393108744582225,180,52.35731352053936,-0.034132832661271095,202.21502147490233,9.800302784971992,1.132292952124664,4.89932036869638,0
1686246461000012800,44.6440126953125,42.55586731992662,1.642786421514764,180,52.35731352053936,-0.034132832661271095,202.21502147490233,9.923783188505915,1.1499497523638094,4.89932036869638,0
1686246462000012300,45.64401220703125,42.55586731992662,1.5303830065894262,180,52.35731352053936,-0.034132832661271095,202.21502147490233,9.986849715533651,1.1100104704786635,4.89932036869638,0
1686246463000012800,46.6440126953125,42.55586731992662,1.577087750806931,180,52.35731352053936,-0.034132832661271095,202.21502147490233,10.07616209649512,1.1152938916523554,4.89932036869638,0
1686246464000012300,47.64401220703125,42.55586731992662,1.5851363196766814,180,52.35731352053936,-0.034132832661271095,202.21502147490233,9.149183604994906,1.1333974141737848,4.89932036869638,0
1686246465000012000,48.64401196289062,42.55586731992662,1.529779689991527,180,52.35731352053936,-0.034132832661271095,202.21502147490233,9.256232688827321,1.1206054379141588,4.89932036869638,0
1686246466000012000,49.64401196289062,42.55586731992662,1.4552355963284118,180,52.35731352053936,-0.034132832661271095,202.21502147490233,9.304448588840414,1.090416504918201,4.89932036869638,0
1686246467000011500,50.64401147460938,42.55586731992662,1.3716381930793766,180,52.35731352053936,-0.034132832661271095,202.21502147490233,9.38149399027022,1.0773327887268842,4.89932036869638,0
1686246468000011000,51.64401098632813,42.55586731992662,1.3764626326027276,180,52.35731352053936,-0.034132832661271095,202.21502147490233,9.514840212134926,1.0909161060080843,4.89932036869638,0
1686246469000011500,52.64401147460938,42.55586731992662,1.1637210876381292,180,52.35731352053936,-0.034132832661271095,202.21502147490233,9.576138913429572,1.1295542453743976,4.89932036869638,0
1686246470000011000,53.64401098632813,42.55586731992662,1.1601773340930517,180,52.35731352053936,-0.034132832661271095,202.21502147490233,9.70198595480434,1.123179194969254,4.89932036869638,0
1686246471000010500,54.644010498046875,42.55586731992662,1.1587124057985232,180,52.35731352053936,-0.034132832661271095,202.21502147490233,9.814914724499468,1.1179657775842857,4.89932036869638,0
1686246472000010500,55.644010498046875,42.55586731992662,1.7832208938087852,180,52.35731352053936,-0.034132832661271095,202.21502147490233,10.127396094911186,1.2190765063657596,4.89932036869638,0
1686246473000010000,56.64401000976562,42.55586731992662,1.7347239993837755,180,52.35731352053936,-0.034132832661271095,202.21502147490233,10.223387757862097,1.2056606976838904,4.89932036869638,0
1686246474000010200,57.64401025390625,42.55586731992662,1.155165666218565,180,52.35731352053936,-0.034132832661271095,202.21502147490233,10.143283645702825,1.1248003573348047,4.89932036869638,0
1686246475000009500,58.64400952148438,42.55586731992662,1.7759115254232516,180,52.35731352053936,-0.034132832661271095,202.21502147490233,10.430107198656408,1.2323521682122511,4.89932036869638,0
1686246476000009500,59.64400952148438,42.55586731992662,1.7305972396599172,180,52.35731352053936,-0.034132832661271095,202.21502147490233,10.457164069689671,1.2173323494748607,4.89932036869638,0
1686246477000009500,60.64400952148438,42.55586731992662,1.689576157154015,180,52.35731352053936,-0.034132832661271095,202.21502147490233,10.517689954786414,1.203889335878307,4.89932036869638,0
1686246478000009500,61.64400952148438,42.55586731992662,1.6802310161647214,180,52.35731352053936,-0.034132832661271095,202.21502147490233,10.587461435933497,1.2001514131104332,4.89932036869638,0
1686246479000008400,62.644008544921874,42.55586731992662,1.6397508981353794,180,52.35731352053936,-0.034132832661271095,202.21502147490233,10.679188271099246,1.1864281362834994,4.89932036869638,0
1686246480000011000,63.64401098632813,42.55586731992662,1.5342948603676256,180,52.35731352053936,-0.034132832661271095,202.21502147490233,10.771115984910306,1.1577545757649772,4.89932036869638,0
1686246481000008200,64.64400830078125,42.55586731992662,1.4587292502680118,180,52.35731352053936,-0.034132832661271095,202.21502147490233,10.840217503958694,1.1196031558854544,4.89932036869638,0
